kategori,gender,usia,plan,premi
konv_inap,WANITA,46,Sapphire,11755500
konv_inap,WANITA,46,Diamond Smart,53721600
konv_inap,WANITA,46,Ruby Smart,35502800
konv_inap,WANITA,46,Emerald Smart,21399800
konv_inap,WANITA,46,Topaz Smart,13909300
konv_inap,WANITA,46,Topaz ID Smart,12909100
konv_inap,WANITA,46,Jade Smart,11185700
konv_inap,WANITA,46,Jade ID Smart,10838600
konv_inap,WANITA,47,Diamond,94216600
konv_inap,WANITA,47,Ruby,62342200
konv_inap,WANITA,47,Emerald,36905500
konv_inap,WANITA,47,Topaz,23993900
konv_inap,WANITA,47,Topaz ID,20543500
konv_inap,WANITA,47,Jade,19295900
konv_inap,WANITA,47,Jade ID,17414800
konv_inap,WANITA,47,Sapphire,12224800
konv_inap,WANITA,47,Diamond Smart,56530000
konv_inap,WANITA,47,Ruby Smart,37405300
konv_inap,WANITA,47,Emerald Smart,22143300
konv_inap,WANITA,47,Topaz Smart,14396300
konv_inap,WANITA,47,Topaz ID Smart,13353300
konv_inap,WANITA,47,Jade Smart,11577500
konv_inap,WANITA,47,Jade ID Smart,11319600
konv_inap,WANITA,48,Diamond,97522400
konv_inap,WANITA,48,Ruby,65666800
konv_inap,WANITA,48,Emerald,38194100
konv_inap,WANITA,48,Topaz,24835400
konv_inap,WANITA,48,Topaz ID,21887700
konv_inap,WANITA,48,Jade,19972500
konv_inap,WANITA,48,Jade ID,18080200
konv_inap,WANITA,48,Sapphire,12653300
konv_inap,WANITA,48,Diamond Smart,58513400
konv_inap,WANITA,48,Ruby Smart,39400100
konv_inap,WANITA,48,Emerald Smart,22916500
konv_inap,WANITA,48,Topaz Smart,14901200
konv_inap,WANITA,48,Topaz ID Smart,14227000
konv_inap,WANITA,48,Jade Smart,11983500
konv_inap,WANITA,48,Jade ID Smart,11752100
konv_inap,WANITA,49,Diamond,100949200
konv_inap,WANITA,49,Ruby,70926500
konv_inap,WANITA,49,Emerald,38950500
konv_inap,WANITA,49,Topaz,25710900
konv_inap,WANITA,49,Topaz ID,23309400
konv_inap,WANITA,49,Jade,20676700
konv_inap,WANITA,49,Jade ID,18856700
konv_inap,WANITA,49,Sapphire,13099500
konv_inap,WANITA,49,Diamond Smart,60569500
konv_inap,WANITA,49,Ruby Smart,42555900
konv_inap,WANITA,49,Emerald Smart,23370300
konv_inap,WANITA,49,Topaz Smart,15426500
konv_inap,WANITA,49,Topaz ID Smart,15151100
konv_inap,WANITA,49,Jade Smart,12406000
konv_inap,WANITA,49,Jade ID Smart,12256900
konv_inap,WANITA,50,Diamond,104497500
konv_inap,WANITA,50,Ruby,73421600
konv_inap,WANITA,50,Emerald,40918600
konv_inap,WANITA,50,Topaz,27105300
konv_inap,WANITA,50,Topaz ID,24206100
konv_inap,WANITA,50,Jade,21408800
konv_inap,WANITA,50,Jade ID,19402300
konv_inap,WANITA,50,Sapphire,13531300
konv_inap,WANITA,50,Diamond Smart,62698500
konv_inap,WANITA,50,Ruby Smart,44053000
konv_inap,WANITA,50,Emerald Smart,24551200
konv_inap,WANITA,50,Topaz Smart,16263200
konv_inap,WANITA,50,Topaz ID Smart,15734000
konv_inap,WANITA,50,Jade Smart,12845300
konv_inap,WANITA,50,Jade ID Smart,12611500
konv_inap,WANITA,51,Diamond,112838800
konv_inap,WANITA,51,Ruby,78693900
konv_inap,WANITA,51,Emerald,43177300
konv_inap,WANITA,51,Topaz,29344300
konv_inap,WANITA,51,Topaz ID,25568100
konv_inap,WANITA,51,Jade,22986100
konv_inap,WANITA,51,Jade ID,20798700
konv_inap,WANITA,51,Sapphire,14244000
konv_inap,WANITA,51,Diamond Smart,67703300
konv_inap,WANITA,51,Ruby Smart,47216300
konv_inap,WANITA,51,Emerald Smart,25906400
konv_inap,WANITA,51,Topaz Smart,17606600
konv_inap,WANITA,51,Topaz ID Smart,16619300
konv_inap,WANITA,51,Jade Smart,13791700
konv_inap,WANITA,51,Jade ID Smart,13519200
konv_inap,WANITA,52,Diamond,118678600
konv_inap,WANITA,52,Ruby,82758700
konv_inap,WANITA,52,Emerald,45397400
konv_inap,WANITA,52,Topaz,31013000
konv_inap,WANITA,52,Topaz ID,26610400
konv_inap,WANITA,52,Jade,24177000
konv_inap,WANITA,52,Jade ID,21846200
konv_inap,WANITA,52,Sapphire,15177500
konv_inap,WANITA,52,Diamond Smart,71207200
konv_inap,WANITA,52,Ruby Smart,49655200
konv_inap,WANITA,52,Emerald Smart,27238400
konv_inap,WANITA,52,Topaz Smart,18607800
konv_inap,WANITA,52,Topaz ID Smart,17296800
konv_inap,WANITA,52,Jade Smart,14506200
konv_inap,WANITA,52,Jade ID Smart,14200000
konv_inap,WANITA,53,Diamond,124831200
konv_inap,WANITA,53,Ruby,85620500
konv_inap,WANITA,53,Emerald,47744600
konv_inap,WANITA,53,Topaz,32626200
konv_inap,WANITA,53,Topaz ID,27876400
konv_inap,WANITA,53,Jade,25434500
konv_inap,WANITA,53,Jade ID,22804100
konv_inap,WANITA,53,Sapphire,15577500
konv_inap,WANITA,53,Diamond Smart,74898700
konv_inap,WANITA,53,Ruby Smart,51372300
konv_inap,WANITA,53,Emerald Smart,28646800
konv_inap,WANITA,53,Topaz Smart,19575700
konv_inap,WANITA,53,Topaz ID Smart,18119700
konv_inap,WANITA,53,Jade Smart,15260700
konv_inap,WANITA,53,Jade ID Smart,14822700
konv_inap,WANITA,54,Diamond,131308700
konv_inap,WANITA,54,Ruby,90056100
konv_inap,WANITA,54,Emerald,49792500
konv_inap,WANITA,54,Topaz,33737400
konv_inap,WANITA,54,Topaz ID,28849500
konv_inap,WANITA,54,Jade,26762300
konv_inap,WANITA,54,Jade ID,23989300
konv_inap,WANITA,54,Sapphire,16390800
konv_inap,WANITA,54,Diamond Smart,78785200
konv_inap,WANITA,54,Ruby Smart,54033700
konv_inap,WANITA,54,Emerald Smart,29875500
konv_inap,WANITA,54,Topaz Smart,20242400
konv_inap,WANITA,54,Topaz ID Smart,18752200
konv_inap,WANITA,54,Jade Smart,16057400
konv_inap,WANITA,54,Jade ID Smart,15593000
konv_inap,WANITA,55,Diamond,138114500
konv_inap,WANITA,55,Ruby,93140700
konv_inap,WANITA,55,Emerald,50779900
konv_inap,WANITA,55,Topaz,35487100
konv_inap,WANITA,55,Topaz ID,30974500
konv_inap,WANITA,55,Jade,27669000
konv_inap,WANITA,55,Jade ID,24830200
konv_inap,WANITA,55,Sapphire,17240600
konv_inap,WANITA,55,Diamond Smart,82868700
konv_inap,WANITA,55,Ruby Smart,55884400
konv_inap,WANITA,55,Emerald Smart,30467900
konv_inap,WANITA,55,Topaz Smart,21292300
konv_inap,WANITA,55,Topaz ID Smart,20133400
konv_inap,WANITA,55,Jade Smart,16601400
konv_inap,WANITA,55,Jade ID Smart,16139600
konv_inap,WANITA,56,Diamond,145521600
konv_inap,WANITA,56,Ruby,99827200
konv_inap,WANITA,56,Emerald,52749500
konv_inap,WANITA,56,Topaz,37252200
konv_inap,WANITA,56,Topaz ID,32750300
konv_inap,WANITA,56,Jade,29184800
konv_inap,WANITA,56,Jade ID,26047800
konv_inap,WANITA,56,Sapphire,18098200
konv_inap,WANITA,56,Diamond Smart,87313000
konv_inap,WANITA,56,Ruby Smart,59896300
konv_inap,WANITA,56,Emerald Smart,31649700
konv_inap,WANITA,56,Topaz Smart,22351300
konv_inap,WANITA,56,Topaz ID Smart,21287700
konv_inap,WANITA,56,Jade Smart,17510900
konv_inap,WANITA,56,Jade ID Smart,16931100
konv_inap,WANITA,57,Diamond,148831800
konv_inap,WANITA,57,Ruby,102120400
konv_inap,WANITA,57,Emerald,54035600
konv_inap,WANITA,57,Topaz,38531100
konv_inap,WANITA,57,Topaz ID,34532300
konv_inap,WANITA,57,Jade,30679200
konv_inap,WANITA,57,Jade ID,27243100
konv_inap,WANITA,57,Sapphire,19120600
konv_inap,WANITA,57,Diamond Smart,89299100
konv_inap,WANITA,57,Ruby Smart,61272200
konv_inap,WANITA,57,Emerald Smart,32421400
konv_inap,WANITA,57,Topaz Smart,23118700
konv_inap,WANITA,57,Topaz ID Smart,22446000
konv_inap,WANITA,57,Jade Smart,18407500
konv_inap,WANITA,57,Jade ID Smart,17708000
konv_inap,WANITA,58,Diamond,151064700
konv_inap,WANITA,58,Ruby,103675600
konv_inap,WANITA,58,Emerald,54917600
konv_inap,WANITA,58,Topaz,39169600
konv_inap,WANITA,58,Topaz ID,35241400
konv_inap,WANITA,58,Jade,31187700
konv_inap,WANITA,58,Jade ID,27926500
konv_inap,WANITA,58,Sapphire,19537400
konv_inap,WANITA,58,Diamond Smart,90638800
konv_inap,WANITA,58,Ruby Smart,62205400
konv_inap,WANITA,58,Emerald Smart,32950600
konv_inap,WANITA,58,Topaz Smart,23501800
konv_inap,WANITA,58,Topaz ID Smart,22906900
konv_inap,WANITA,58,Jade Smart,18712600
konv_inap,WANITA,58,Jade ID Smart,18152200
konv_inap,WANITA,59,Diamond,152220500
konv_inap,WANITA,59,Ruby,104495600
konv_inap,WANITA,59,Emerald,55397200
konv_inap,WANITA,59,Topaz,39538900
konv_inap,WANITA,59,Topaz ID,35790200
konv_inap,WANITA,59,Jade,32391500
konv_inap,WANITA,59,Jade ID,29196300
konv_inap,WANITA,59,Sapphire,19721400
konv_inap,WANITA,59,Diamond Smart,91332300
konv_inap,WANITA,59,Ruby Smart,62697400
konv_inap,WANITA,59,Emerald Smart,33238300
konv_inap,WANITA,59,Topaz Smart,23723300
konv_inap,WANITA,59,Topaz ID Smart,23263600
konv_inap,WANITA,59,Jade Smart,19434900
konv_inap,WANITA,59,Jade ID Smart,18977600
konv_inap,WANITA,60,Diamond,156689000
konv_inap,WANITA,60,Ruby,104581800
konv_inap,WANITA,60,Emerald,55477300
konv_inap,WANITA,60,Topaz,39640900
konv_inap,WANITA,60,Topaz ID,37680500
konv_inap,WANITA,60,Jade,32408000
konv_inap,WANITA,60,Jade ID,29325100
konv_inap,WANITA,60,Sapphire,19772300
konv_inap,WANITA,60,Diamond Smart,94013400
konv_inap,WANITA,60,Ruby Smart,62749100
konv_inap,WANITA,60,Emerald Smart,33286400
konv_inap,WANITA,60,Topaz Smart,23784500
konv_inap,WANITA,60,Topaz ID Smart,23550300
konv_inap,WANITA,60,Jade Smart,19444800
konv_inap,WANITA,60,Jade ID Smart,19061300
konv_inap,WANITA,61,Diamond,161157500
konv_inap,WANITA,61,Ruby,106488000
konv_inap,WANITA,61,Emerald,59662400
konv_inap,WANITA,61,Topaz,44390100
konv_inap,WANITA,61,Topaz ID,39570900
konv_inap,WANITA,61,Jade,33326600
konv_inap,WANITA,61,Jade ID,30213100
konv_inap,WANITA,61,Sapphire,20424300
konv_inap,WANITA,61,Diamond Smart,96694500
konv_inap,WANITA,61,Ruby Smart,63892800
konv_inap,WANITA,61,Emerald Smart,35797400
konv_inap,WANITA,61,Topaz Smart,26634100
konv_inap,WANITA,61,Topaz ID Smart,25721100
konv_inap,WANITA,61,Jade Smart,19996000
konv_inap,WANITA,61,Jade ID Smart,19638500
konv_inap,WANITA,62,Diamond,163552700
konv_inap,WANITA,62,Ruby,108106500
konv_inap,WANITA,62,Emerald,63153200
konv_inap,WANITA,62,Topaz,45899400
konv_inap,WANITA,62,Topaz ID,40147400
konv_inap,WANITA,62,Jade,33917100
konv_inap,WANITA,62,Jade ID,30687000
konv_inap,WANITA,62,Sapphire,21406700
konv_inap,WANITA,62,Diamond Smart,98131600
konv_inap,WANITA,62,Ruby Smart,64863900
konv_inap,WANITA,62,Emerald Smart,37891900
konv_inap,WANITA,62,Topaz Smart,27539600
konv_inap,WANITA,62,Topaz ID Smart,26095800
konv_inap,WANITA,62,Jade Smart,20350300
konv_inap,WANITA,62,Jade ID Smart,19946600
konv_inap,WANITA,63,Diamond,167114500
konv_inap,WANITA,63,Ruby,110511200
konv_inap,WANITA,63,Emerald,66182300
konv_inap,WANITA,63,Topaz,48171800
konv_inap,WANITA,63,Topaz ID,41677900
konv_inap,WANITA,63,Jade,34774900
konv_inap,WANITA,63,Jade ID,31635000
konv_inap,WANITA,63,Sapphire,21836200
konv_inap,WANITA,63,Diamond Smart,100268700
konv_inap,WANITA,63,Ruby Smart,66306700
konv_inap,WANITA,63,Emerald Smart,39709400
konv_inap,WANITA,63,Topaz Smart,28903100
konv_inap,WANITA,63,Topaz ID Smart,27090600
konv_inap,WANITA,63,Jade Smart,20864900
konv_inap,WANITA,63,Jade ID Smart,20562800
konv_inap,WANITA,64,Diamond,174102500
konv_inap,WANITA,64,Ruby,112195400
konv_inap,WANITA,64,Emerald,68852000
konv_inap,WANITA,64,Topaz,50201300
konv_inap,WANITA,64,Topaz ID,42955800
konv_inap,WANITA,64,Jade,35422700
konv_inap,WANITA,64,Jade ID,32095500
konv_inap,WANITA,64,Sapphire,22357100
konv_inap,WANITA,64,Diamond Smart,104461500
konv_inap,WANITA,64,Ruby Smart,67317200
konv_inap,WANITA,64,Emerald Smart,41311200
konv_inap,WANITA,64,Topaz Smart,30120800
konv_inap,WANITA,64,Topaz ID Smart,27921300
konv_inap,WANITA,64,Jade Smart,21253600
konv_inap,WANITA,64,Jade ID Smart,20862100
konv_inap,WANITA,65,Diamond,181090900
konv_inap,WANITA,65,Ruby,119874600
konv_inap,WANITA,65,Emerald,74779500
konv_inap,WANITA,65,Topaz,52530200
konv_inap,WANITA,65,Topaz ID,44461800
konv_inap,WANITA,65,Jade,37969800
konv_inap,WANITA,65,Jade ID,34245700
konv_inap,WANITA,65,Sapphire,22786400
konv_inap,WANITA,65,Diamond Smart,108654500
konv_inap,WANITA,65,Ruby Smart,71924800
konv_inap,WANITA,65,Emerald Smart,44867700
konv_inap,WANITA,65,Topaz Smart,31518100
konv_inap,WANITA,65,Topaz ID Smart,28900200
konv_inap,WANITA,65,Jade Smart,22781900
konv_inap,WANITA,65,Jade ID Smart,22259700
konv_inap,WANITA,66,Diamond,193320000
konv_inap,WANITA,66,Ruby,128137400
konv_inap,WANITA,66,Emerald,77171900
konv_inap,WANITA,66,Topaz,56172500
konv_inap,WANITA,66,Topaz ID,47063000
konv_inap,WANITA,66,Jade,40801600
konv_inap,WANITA,66,Jade ID,36316700
konv_inap,WANITA,66,Sapphire,24366300
konv_inap,WANITA,66,Diamond Smart,115992000
konv_inap,WANITA,66,Ruby Smart,76882400
konv_inap,WANITA,66,Emerald Smart,46303100
konv_inap,WANITA,66,Topaz Smart,33703500
konv_inap,WANITA,66,Topaz ID Smart,30591000
konv_inap,WANITA,66,Jade Smart,24481000
konv_inap,WANITA,66,Jade ID Smart,23605900
konv_inap,WANITA,67,Diamond,203393700
konv_inap,WANITA,67,Ruby,139723100
konv_inap,WANITA,67,Emerald,83614200
konv_inap,WANITA,67,Topaz,59980300
konv_inap,WANITA,67,Topaz ID,49813500
konv_inap,WANITA,67,Jade,44662200
konv_inap,WANITA,67,Jade ID,39910400
konv_inap,WANITA,67,Sapphire,26214200
konv_inap,WANITA,67,Diamond Smart,122036200
konv_inap,WANITA,67,Ruby Smart,83833900
konv_inap,WANITA,67,Emerald Smart,50168500
konv_inap,WANITA,67,Topaz Smart,35988200
konv_inap,WANITA,67,Topaz ID Smart,32378800
konv_inap,WANITA,67,Jade Smart,26797300
konv_inap,WANITA,67,Jade ID Smart,25941800
konv_inap,WANITA,68,Diamond,213467300
konv_inap,WANITA,68,Ruby,151401600
konv_inap,WANITA,68,Emerald,90749100
konv_inap,WANITA,68,Topaz,63766000
konv_inap,WANITA,68,Topaz ID,53357100
konv_inap,WANITA,68,Jade,48603100
konv_inap,WANITA,68,Jade ID,43528500
konv_inap,WANITA,68,Sapphire,28740800
konv_inap,WANITA,68,Diamond Smart,128080400
konv_inap,WANITA,68,Ruby Smart,90841000
konv_inap,WANITA,68,Emerald Smart,54449500
konv_inap,WANITA,68,Topaz Smart,38259600
konv_inap,WANITA,68,Topaz ID Smart,34682100
konv_inap,WANITA,68,Jade Smart,29161900
konv_inap,WANITA,68,Jade ID Smart,28293500
konv_inap,WANITA,69,Diamond,223541000
konv_inap,WANITA,69,Ruby,155581700
konv_inap,WANITA,69,Emerald,93433400
konv_inap,WANITA,69,Topaz,66853800
konv_inap,WANITA,69,Topaz ID,56442200
konv_inap,WANITA,69,Jade,50191900
konv_inap,WANITA,69,Jade ID,45088700
konv_inap,WANITA,69,Sapphire,31296400
konv_inap,WANITA,69,Diamond Smart,134124600
konv_inap,WANITA,69,Ruby Smart,93349000
konv_inap,WANITA,69,Emerald Smart,56060000
konv_inap,WANITA,69,Topaz Smart,40112300
konv_inap,WANITA,69,Topaz ID Smart,36687400
konv_inap,WANITA,69,Jade Smart,30115100
konv_inap,WANITA,69,Jade ID Smart,29307700
konv_inap,WANITA,70,Diamond,233614800
konv_inap,WANITA,70,Ruby,163600900
konv_inap,WANITA,70,Emerald,96885600
konv_inap,WANITA,70,Topaz,69974700
konv_inap,WANITA,70,Topaz ID,60205000
konv_inap,WANITA,70,Jade,53040000
konv_inap,WANITA,70,Jade ID,47470900
konv_inap,WANITA,70,Sapphire,32296100
konv_inap,WANITA,70,Diamond Smart,140168900
konv_inap,WANITA,70,Ruby Smart,98160500
konv_inap,WANITA,70,Emerald Smart,58131400
konv_inap,WANITA,70,Topaz Smart,41984800
konv_inap,WANITA,70,Topaz ID Smart,39133300
konv_inap,WANITA,70,Jade Smart,31824000
konv_inap,WANITA,70,Jade ID Smart,30856100
konv_inap,WANITA,71,Diamond,243688600
konv_inap,WANITA,71,Ruby,166747400
konv_inap,WANITA,71,Emerald,98178100
konv_inap,WANITA,71,Topaz,70789600
konv_inap,WANITA,71,Topaz ID,61093100
konv_inap,WANITA,71,Jade,55242700
konv_inap,WANITA,71,Jade ID,49539800
konv_inap,WANITA,71,Sapphire,32672100
konv_inap,WANITA,71,Diamond Smart,146213200
konv_inap,WANITA,71,Ruby Smart,100048400
konv_inap,WANITA,71,Emerald Smart,58906900
konv_inap,WANITA,71,Topaz Smart,42473800
konv_inap,WANITA,71,Topaz ID Smart,39710500
konv_inap,WANITA,71,Jade Smart,33145600
konv_inap,WANITA,71,Jade ID Smart,32200900
konv_inap,WANITA,72,Diamond,249687600
konv_inap,WANITA,72,Ruby,169893800
konv_inap,WANITA,72,Emerald,100931600
konv_inap,WANITA,72,Topaz,74107700
konv_inap,WANITA,72,Topaz ID,64220800
konv_inap,WANITA,72,Jade,57006000
konv_inap,WANITA,72,Jade ID,51209800
konv_inap,WANITA,72,Sapphire,34692100
konv_inap,WANITA,72,Diamond Smart,149812600
konv_inap,WANITA,72,Ruby Smart,101936300
konv_inap,WANITA,72,Emerald Smart,60559000
konv_inap,WANITA,72,Topaz Smart,44464600
konv_inap,WANITA,72,Topaz ID Smart,41743500
konv_inap,WANITA,72,Jade Smart,34203600
konv_inap,WANITA,72,Jade ID Smart,33286400
konv_inap,WANITA,73,Diamond,259489000
konv_inap,WANITA,73,Ruby,178152000
konv_inap,WANITA,73,Emerald,103770800
konv_inap,WANITA,73,Topaz,76504000
konv_inap,WANITA,73,Topaz ID,66069900
konv_inap,WANITA,73,Jade,58849100
konv_inap,WANITA,73,Jade ID,53001400
konv_inap,WANITA,73,Sapphire,35813900
konv_inap,WANITA,73,Diamond Smart,155693400
konv_inap,WANITA,73,Ruby Smart,106891200
konv_inap,WANITA,73,Emerald Smart,62262500
konv_inap,WANITA,73,Topaz Smart,45902400
konv_inap,WANITA,73,Topaz ID Smart,42945400
konv_inap,WANITA,73,Jade Smart,35309500
konv_inap,WANITA,73,Jade ID Smart,34450900
konv_inap,WANITA,74,Diamond,263946900
konv_inap,WANITA,74,Ruby,184139800
konv_inap,WANITA,74,Emerald,108361200
konv_inap,WANITA,74,Topaz,80246700
konv_inap,WANITA,74,Topaz ID,69082200
konv_inap,WANITA,74,Jade,61728400
konv_inap,WANITA,74,Jade ID,55658300
konv_inap,WANITA,74,Sapphire,38024700
konv_inap,WANITA,74,Diamond Smart,158368100
konv_inap,WANITA,74,Ruby Smart,110483900
konv_inap,WANITA,74,Emerald Smart,65016700
konv_inap,WANITA,74,Topaz Smart,48148000
konv_inap,WANITA,74,Topaz ID Smart,44903400
konv_inap,WANITA,74,Jade Smart,37037000
konv_inap,WANITA,74,Jade ID Smart,36177900
konv_inap,WANITA,75,Diamond,268504200
konv_inap,WANITA,75,Ruby,187598200
konv_inap,WANITA,75,Emerald,112297600
konv_inap,WANITA,75,Topaz,83562400
konv_inap,WANITA,75,Topaz ID,71783300
konv_inap,WANITA,75,Jade,64278700
konv_inap,WANITA,75,Jade ID,58068100
konv_inap,WANITA,75,Sapphire,39595800
konv_inap,WANITA,75,Diamond Smart,161102500
konv_inap,WANITA,75,Ruby Smart,112558900
konv_inap,WANITA,75,Emerald Smart,67378600
konv_inap,WANITA,75,Topaz Smart,50137400
konv_inap,WANITA,75,Topaz ID Smart,46659100
konv_inap,WANITA,75,Jade Smart,38567200
konv_inap,WANITA,75,Jade ID Smart,37744300
konv_inap,WANITA,76,Diamond,273803800
konv_inap,WANITA,76,Ruby,191865000
konv_inap,WANITA,76,Emerald,113208600
konv_inap,WANITA,76,Topaz,84671600
konv_inap,WANITA,76,Topaz ID,72609500
konv_inap,WANITA,76,Jade,65131900
konv_inap,WANITA,76,Jade ID,58928900
konv_inap,WANITA,76,Sapphire,40121100
konv_inap,WANITA,76,Diamond Smart,164282300
konv_inap,WANITA,76,Ruby Smart,115119000
konv_inap,WANITA,76,Emerald Smart,67925200
konv_inap,WANITA,76,Topaz Smart,50803000
konv_inap,WANITA,76,Topaz ID Smart,47196200
konv_inap,WANITA,76,Jade Smart,39079100
konv_inap,WANITA,76,Jade ID Smart,38303800
konv_inap,WANITA,77,Diamond,284082400
konv_inap,WANITA,77,Ruby,199756000
konv_inap,WANITA,77,Emerald,114219400
konv_inap,WANITA,77,Topaz,85902300
konv_inap,WANITA,77,Topaz ID,73299100
konv_inap,WANITA,77,Jade,66078700
konv_inap,WANITA,77,Jade ID,59857800
konv_inap,WANITA,77,Sapphire,40704500
konv_inap,WANITA,77,Diamond Smart,170449400
konv_inap,WANITA,77,Ruby Smart,119853600
konv_inap,WANITA,77,Emerald Smart,68531600
konv_inap,WANITA,77,Topaz Smart,51541400
konv_inap,WANITA,77,Topaz ID Smart,47644400
konv_inap,WANITA,77,Jade Smart,39647200
konv_inap,WANITA,77,Jade ID Smart,38907600
konv_inap,WANITA,78,Diamond,294360900
konv_inap,WANITA,78,Ruby,207647200
konv_inap,WANITA,78,Emerald,116123800
konv_inap,WANITA,78,Topaz,87850800
konv_inap,WANITA,78,Topaz ID,74355800
konv_inap,WANITA,78,Jade,67577600
konv_inap,WANITA,78,Jade ID,61304400
konv_inap,WANITA,78,Sapphire,41627800
konv_inap,WANITA,78,Diamond Smart,176616500
konv_inap,WANITA,78,Ruby Smart,124588300
konv_inap,WANITA,78,Emerald Smart,69674300
konv_inap,WANITA,78,Topaz Smart,52710500
konv_inap,WANITA,78,Topaz ID Smart,48331300
konv_inap,WANITA,78,Jade Smart,40546600
konv_inap,WANITA,78,Jade ID Smart,39847900
konv_inap,WANITA,79,Diamond,304639400
konv_inap,WANITA,79,Ruby,215538300
konv_inap,WANITA,79,Emerald,117349600
konv_inap,WANITA,79,Topaz,89343100
konv_inap,WANITA,79,Topaz ID,74419200
konv_inap,WANITA,79,Jade,68725300
konv_inap,WANITA,79,Jade ID,61829800
konv_inap,WANITA,79,Sapphire,42335000
konv_inap,WANITA,79,Diamond Smart,182783600
konv_inap,WANITA,79,Ruby Smart,129323000
konv_inap,WANITA,79,Emerald Smart,70409800
konv_inap,WANITA,79,Topaz Smart,53605900
konv_inap,WANITA,79,Topaz ID Smart,48372500
konv_inap,WANITA,79,Jade Smart,41235200
konv_inap,WANITA,79,Jade ID Smart,40189400
konv_inap,WANITA,80,Diamond,314917900
konv_inap,WANITA,80,Ruby,223429400
konv_inap,WANITA,80,Emerald,121578100
konv_inap,WANITA,80,Topaz,92562400
konv_inap,WANITA,80,Topaz ID,77056600
konv_inap,WANITA,80,Jade,71201900
konv_inap,WANITA,80,Jade ID,64116800
konv_inap,WANITA,80,Sapphire,43128100
konv_inap,WANITA,80,Diamond Smart,188950700
konv_inap,WANITA,80,Ruby Smart,134057600
konv_inap,WANITA,80,Emerald Smart,72946900
konv_inap,WANITA,80,Topaz Smart,55537400
konv_inap,WANITA,80,Topaz ID Smart,50086800
konv_inap,WANITA,80,Jade Smart,42721100
konv_inap,WANITA,80,Jade ID Smart,41675900
konv_inap,WANITA,81,Diamond,328892600
konv_inap,WANITA,81,Ruby,231367400
konv_inap,WANITA,81,Emerald,129085400
konv_inap,WANITA,81,Topaz,98278200
konv_inap,WANITA,81,Topaz ID,81528900
konv_inap,WANITA,81,Jade,75598700
konv_inap,WANITA,81,Jade ID,68176900
konv_inap,WANITA,81,Sapphire,45791200
konv_inap,WANITA,81,Diamond Smart,197335600
konv_inap,WANITA,81,Ruby Smart,138820400
konv_inap,WANITA,81,Emerald Smart,77451200
konv_inap,WANITA,81,Topaz Smart,58966900
konv_inap,WANITA,81,Topaz ID Smart,52993800
konv_inap,WANITA,81,Jade Smart,45359200
konv_inap,WANITA,81,Jade ID Smart,44315000
konv_inap,WANITA,82,Diamond,335474900
konv_inap,WANITA,82,Ruby,239211600
konv_inap,WANITA,82,Emerald,136592600
konv_inap,WANITA,82,Topaz,103994000
konv_inap,WANITA,82,Topaz ID,86001400
konv_inap,WANITA,82,Jade,79995300
konv_inap,WANITA,82,Jade ID,72237000
konv_inap,WANITA,82,Sapphire,48454400
konv_inap,WANITA,82,Diamond Smart,201284900
konv_inap,WANITA,82,Ruby Smart,143527000
konv_inap,WANITA,82,Emerald Smart,81955600
konv_inap,WANITA,82,Topaz Smart,62396400
konv_inap,WANITA,82,Topaz ID Smart,55900900
konv_inap,WANITA,82,Jade Smart,47997200
konv_inap,WANITA,82,Jade ID Smart,46954100
konv_inap,WANITA,83,Diamond,346722000
konv_inap,WANITA,83,Ruby,247149600
konv_inap,WANITA,83,Emerald,144099800
konv_inap,WANITA,83,Topaz,109709800
konv_inap,WANITA,83,Topaz ID,90473800
konv_inap,WANITA,83,Jade,84392100
konv_inap,WANITA,83,Jade ID,76297100
konv_inap,WANITA,83,Sapphire,51117600
konv_inap,WANITA,83,Diamond Smart,208033200
konv_inap,WANITA,83,Ruby Smart,148289800
konv_inap,WANITA,83,Emerald Smart,86459900
konv_inap,WANITA,83,Topaz Smart,65825900
konv_inap,WANITA,83,Topaz ID Smart,58808000
konv_inap,WANITA,83,Jade Smart,50635300
konv_inap,WANITA,83,Jade ID Smart,49593100
konv_inap,WANITA,84,Diamond,359475400
konv_inap,WANITA,84,Ruby,255087500
konv_inap,WANITA,84,Emerald,151607000
konv_inap,WANITA,84,Topaz,115425600
konv_inap,WANITA,84,Topaz ID,94946300
konv_inap,WANITA,84,Jade,88788800
konv_inap,WANITA,84,Jade ID,80357200
konv_inap,WANITA,84,Sapphire,53780700
konv_inap,WANITA,84,Diamond Smart,215685200
